"BehaviorSpace results (NetLogo 6.0.4)"
"ibc/ibc_com_corrected_all_review.nlogo"
"experiment_patches_allsmall"
"05/04/2022 16:44:55:005 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","perc_small","size_small","bold_prob","[step]","ticks","spec_num","count turtles with [species = 0]","count turtles with [species = 1]","count turtles with [species = 2]","count turtles with [species = 3]","count turtles with [species = 4]","count turtles with [species = 5]","count turtles with [species = 6]","count turtles with [species = 7]","count turtles with [species = 8]","count turtles with [species = 9]","mean [mass] of turtles","mean [hrsize] of turtles","mean [forage_small] of turtles with [species = 0]","mean [forage_small] of turtles with [species = 1]","mean [forage_small] of turtles with [species = 2]","mean [forage_small] of turtles with [species = 3]","mean [forage_small] of turtles with [species = 4]","mean [forage_small] of turtles with [species = 5]","mean [forage_small] of turtles with [species = 6]","mean [forage_small] of turtles with [species = 7]","mean [forage_small] of turtles with [species = 8]","mean [forage_small] of turtles with [species = 9]","count turtles with [core = 1 and species = 0]","count turtles with [core = 1 and species = 1]","count turtles with [core = 1 and species = 2]","count turtles with [core = 1 and species = 3]","count turtles with [core = 1 and species = 4]","count turtles with [core = 1 and species = 5]","count turtles with [core = 1 and species = 6]","count turtles with [core = 1 and species = 7]","count turtles with [core = 1 and species = 8]","count turtles with [core = 1 and species = 9]","count turtles with [core = 2 and species = 0]","count turtles with [core = 2 and species = 1]","count turtles with [core = 2 and species = 2]","count turtles with [core = 2 and species = 3]","count turtles with [core = 2 and species = 4]","count turtles with [core = 2 and species = 5]","count turtles with [core = 2 and species = 6]","count turtles with [core = 2 and species = 7]","count turtles with [core = 2 and species = 8]","count turtles with [core = 2 and species = 9]","count turtles with [ss-use and species = 0]","count turtles with [ss-use and species = 1]","count turtles with [ss-use and species = 2]","count turtles with [ss-use and species = 3]","count turtles with [ss-use and species = 4]","count turtles with [ss-use and species = 5]","count turtles with [ss-use and species = 6]","count turtles with [ss-use and species = 7]","count turtles with [ss-use and species = 8]","count turtles with [ss-use and species = 9]"
"2544","0.7","1","0.05","842","842","4","158","15","12","2","0","0","0","0","0","0","0.011979332195103203","2.24553063617452","0.06329113924050633","0.06666666666666667","0.16666666666666666","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","158","15","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2546","0.7","1","0.05","769","769","4","171","12","10","0","0","2","0","0","0","0","0.012118095480242553","2.5461244032265125","0.04093567251461988","0.5833333333333334","0.4","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","171","12","10","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2543","0.7","1","0.05","993","993","4","180","17","0","2","0","1","0","0","0","0","0.011371973254141441","2.0158590836404784","0.08333333333333333","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","4","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","180","17","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2550","0.7","1","0.05","860","860","4","86","59","19","0","0","0","0","4","0","0","0.0172468757716131","2.6978906917607492","0.13953488372093023","0.2033898305084746","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","86","59","19","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2510","0.6","13","0.5","2634","2634","4","57","0","0","0","0","0","0","1","15","81","0.06986359966148273","10.841601963392113","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","11.6","13.296296296296296","57","0","0","0","0","0","0","1","15","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2542","0.7","1","0.05","1653","1653","4","152","18","0","0","13","2","0","0","0","0","0.014623896411073343","2.1651599437906346","0.06578947368421052","0.05555555555555555","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.23076923076923078","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","152","18","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2520","0.6","13","0.5","2341","2341","4","0","0","40","0","0","0","0","10","30","33","0.07705355294680948","11.221238938053098","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.55","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.1","4.533333333333333","2.515151515151515","0","0","40","0","0","0","0","10","30","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2552","0.7","1","0.05","1316","1316","4","184","0","1","2","0","6","0","0","0","0","0.012352182243104658","2.199293146517685","0.03260869565217391","<RuntimePrimitiveException>","1","0","<RuntimePrimitiveException>","0.3333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","184","0","1","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2549","0.7","1","0.05","1532","1532","4","182","18","0","0","0","0","0","1","1","0","0.011424253825185303","1.732446440795519","0.08241758241758242","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","1","<RuntimePrimitiveException>","182","18","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2556","0.7","1","0.05","796","796","4","159","23","0","3","0","3","0","0","0","0","0.012599990953837934","2.223557272143791","0.031446540880503145","0.30434782608695654","<RuntimePrimitiveException>","0.3333333333333333","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","159","23","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2547","0.7","1","0.05","1711","1711","4","184","1","14","0","0","0","0","0","3","0","0.012182338161038303","2.19161682883153","0.043478260869565216","0","0.07142857142857142","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","184","1","14","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2553","0.7","1","0.05","1630","1630","4","144","10","26","0","0","0","3","0","0","0","0.013609682359001347","2.152785401441364","0.041666666666666664","0","0.07692307692307693","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","144","10","26","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2548","0.7","1","0.05","1881","1881","4","106","23","36","0","0","0","0","0","0","1","0.0156574814078414","2.746987951807229","0.09433962264150944","0","0.19444444444444445","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","106","23","36","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2558","0.7","1","0.05","783","783","4","152","19","7","0","0","0","0","0","0","7","0.014603331542352925","2.2710161812475387","0.1118421052631579","0.2631578947368421","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","152","19","7","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2557","0.7","1","0.05","752","752","4","153","20","11","0","0","4","0","0","0","0","0.013013435100667528","2.1427742155834753","0.0784313725490196","0.15","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.25","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","153","20","11","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2545","0.7","1","0.05","2204","2204","4","137","32","10","5","0","0","0","0","0","0","0.013337065070391476","2.1847826086956523","0.051094890510948905","0","0.1","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","137","32","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2519","0.6","13","0.5","2957","2957","4","0","0","0","22","1","0","0","0","55","49","0.0934862943491355","13.192109937941332","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.1363636363636365","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","10.272727272727273","6.122448979591836","0","0","0","22","1","0","0","0","55","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2551","0.7","1","0.05","2379","2379","4","167","22","7","2","0","0","0","0","0","0","0.012254244731763063","1.8039541617768187","0.041916167664670656","0.09090909090909091","0","0.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","167","22","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2554","0.7","1","0.05","1714","1714","4","122","40","0","8","0","0","0","3","0","0","0.014905538411292944","2.20355860917231","0.03278688524590164","0.075","<RuntimePrimitiveException>","0.125","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","122","40","0","8","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2559","0.7","1","0.05","1302","1302","4","203","4","4","1","0","0","0","0","0","0","0.010401549897154685","1.7264150943396226","0.11330049261083744","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","203","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2499","0.6","13","0.25","5577","5577","4","0","5","54","0","0","0","0","0","28","55","0.07190286588378836","10.164650091827523","<RuntimePrimitiveException>","5","4.2407407407407405","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7.357142857142857","5.8545454545454545","0","5","54","0","0","0","0","0","28","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2555","0.7","1","0.05","2630","2630","4","151","31","0","3","0","3","0","0","0","0","0.012560168737684965","2.137829095720663","0.06622516556291391","0.0967741935483871","<RuntimePrimitiveException>","0.6666666666666666","<RuntimePrimitiveException>","0.6666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","151","31","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2560","0.7","1","0.05","2321","2321","4","174","0","15","1","1","0","0","0","0","0","0.011815493131494275","2.0104712041884816","0.06321839080459771","<RuntimePrimitiveException>","0.26666666666666666","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","174","0","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2564","0.7","1","0.1","2318","2318","4","0","0","9","0","51","0","0","35","3","0","0.06357575799633339","8.491728127694572","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.1111111111111112","<RuntimePrimitiveException>","2.1176470588235294","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.4","0","<RuntimePrimitiveException>","0","0","9","0","51","0","0","35","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2563","0.7","1","0.1","2460","2460","4","0","0","0","13","11","0","0","3","0","56","0.08455802580797772","8.337349397590362","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.3076923076923077","1.5454545454545454","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.3333333333333335","<RuntimePrimitiveException>","1.875","0","0","0","13","11","0","0","3","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2512","0.6","13","0.5","6028","6028","4","45","0","0","0","51","0","0","0","9","45","0.057115735703116746","8.203860332786853","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.3333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4.444444444444445","5.666666666666667","45","0","0","0","51","0","0","0","9","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2567","0.7","1","0.1","2243","2243","4","0","0","5","0","0","15","35","0","40","0","0.07762037867551026","9.936044454773226","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.4","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5.4","3.085714285714286","<RuntimePrimitiveException>","3.275","<RuntimePrimitiveException>","0","0","5","0","0","15","35","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2572","0.7","1","0.1","2353","2353","4","0","0","26","13","62","10","0","0","0","0","0.04708540658558265","6.396396396396397","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.38461538461538464","0.5384615384615384","1.3064516129032258","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","26","13","62","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2574","0.7","1","0.1","1993","1993","4","0","0","8","19","15","0","63","0","0","0","0.06041754887307717","8","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.75","2.3684210526315788","0.8","<RuntimePrimitiveException>","1.9365079365079365","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","8","19","15","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2561","0.7","1","0.1","3289","3289","4","0","15","0","13","0","52","21","0","0","0","0.05386585332060061","6.4915888942076565","<RuntimePrimitiveException>","0.9333333333333333","<RuntimePrimitiveException>","0.23076923076923078","<RuntimePrimitiveException>","1.1923076923076923","1.8095238095238095","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","15","0","13","0","52","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2565","0.7","1","0.1","2935","2935","4","0","0","0","1","0","48","22","0","0","24","0.07481319318360737","8.631578947368421","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","<RuntimePrimitiveException>","1.4375","1.6363636363636365","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4.625","0","0","0","1","0","48","22","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2576","0.7","1","0.1","3207","3207","4","0","7","27","0","0","0","36","0","21","0","0.06152092078020093","5.648351648351649","<RuntimePrimitiveException>","0","0.18518518518518517","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.4444444444444444","<RuntimePrimitiveException>","0.5238095238095238","<RuntimePrimitiveException>","0","7","27","0","0","0","36","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2566","0.7","1","0.1","2886","2886","4","0","0","0","4","6","80","14","0","0","0","0.061645645321749445","9.204960914106959","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","1.8333333333333333","2.5875","1.7857142857142858","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","0","4","6","80","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2568","0.7","1","0.1","3355","3355","4","0","2","20","0","0","3","0","0","65","0","0.07595149699329043","8.155555555555555","<RuntimePrimitiveException>","0","2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5.666666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","<RuntimePrimitiveException>","0","2","20","0","0","3","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2573","0.7","1","0.1","3371","3371","4","0","3","18","93","0","0","0","0","0","4","0.04044628308759115","6.572701249086499","<RuntimePrimitiveException>","1.6666666666666667","1.2777777777777777","0.7526881720430108","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.25","0","3","18","93","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2575","0.7","1","0.1","2557","2557","4","0","0","0","0","0","2","9","37","48","0","0.08611955864890046","11.355331474895886","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","10","3.2222222222222223","3.3783783783783785","4.041666666666667","<RuntimePrimitiveException>","0","0","0","0","0","2","9","37","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2577","0.7","1","0.1","3199","3199","4","0","0","25","0","0","0","12","37","0","14","0.06622124359832725","8.022727272727273","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.32","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.1666666666666667","1.8108108108108107","<RuntimePrimitiveException>","2.642857142857143","0","0","25","0","0","0","12","37","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2570","0.7","1","0.1","3383","3383","4","0","0","4","1","7","0","0","74","0","0","0.07710463494897012","8.279069767441861","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.25","0","2.142857142857143","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.7297297297297298","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","4","1","7","0","0","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2562","0.7","1","0.1","3908","3908","4","0","0","18","49","23","0","0","0","0","23","0.05418108156214173","7.752212389380531","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.1111111111111112","1.836734693877551","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4.521739130434782","0","0","18","49","23","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2578","0.7","1","0.1","2309","2309","4","0","0","6","0","0","17","53","33","0","0","0.06729433388412939","9.384094191041441","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.16666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.1176470588235294","3.358490566037736","3.9393939393939394","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","6","0","0","17","53","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2580","0.7","1","0.1","1693","1693","4","0","19","0","24","0","31","0","0","0","31","0.06042334652566053","8.285714285714286","<RuntimePrimitiveException>","0.9473684210526315","<RuntimePrimitiveException>","1.5","<RuntimePrimitiveException>","1.6451612903225807","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4.064516129032258","0","19","0","24","0","31","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2571","0.7","1","0.1","4020","4020","4","0","0","2","6","0","38","0","45","0","0","0.0698144716051884","8.087912087912088","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.5","2","<RuntimePrimitiveException>","1.0526315789473684","<RuntimePrimitiveException>","1.5555555555555556","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","2","6","0","38","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2582","0.7","1","0.15","1630","1630","4","0","0","2","0","0","14","65","0","0","14","0.07326479709097665","9.35841687318535","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.5","2.4153846153846152","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.857142857142857","0","0","2","0","0","14","65","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2583","0.7","1","0.15","2042","2042","4","0","0","3","0","0","0","38","35","20","0","0.08140959330887063","9.534966330915468","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.6315789473684212","2.742857142857143","1.6","<RuntimePrimitiveException>","0","0","3","0","0","0","38","35","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2584","0.7","1","0.15","2280","2280","4","0","0","0","0","0","47","24","3","24","0","0.07408240252270788","9.735318339799177","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.574468085106383","2.5416666666666665","2.6666666666666665","3.4583333333333335","<RuntimePrimitiveException>","0","0","0","0","0","47","24","3","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2588","0.7","1","0.15","1737","1737","4","0","0","0","0","10","18","23","0","0","51","0.08219721955994128","10.764705882352942","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4.8","3.3333333333333335","3.0869565217391304","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4.862745098039215","0","0","0","0","10","18","23","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2587","0.7","1","0.15","1851","1851","4","0","0","0","0","14","0","0","14","52","14","0.08592615796622396","10.797971022966173","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.857142857142857","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.6428571428571428","3.923076923076923","6.214285714285714","0","0","0","0","14","0","0","14","52","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2591","0.7","1","0.15","2159","2159","4","0","0","0","6","23","0","30","38","0","0","0.07007979642769237","8.822528643157943","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.6666666666666666","1.0869565217391304","<RuntimePrimitiveException>","2","2.3421052631578947","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","0","6","23","0","30","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2579","0.7","1","0.1","4522","4522","4","0","0","2","0","1","0","19","0","0","56","0.08943818978359488","8","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","0.9473684210526315","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.625","0","0","2","0","1","0","19","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2590","0.7","1","0.15","2168","2168","4","0","0","0","0","0","4","25","0","18","47","0.0943064878012131","11.511762564663485","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.75","4.44","<RuntimePrimitiveException>","4.722222222222222","3.765957446808511","0","0","0","0","0","4","25","0","18","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2585","0.7","1","0.15","2819","2819","4","0","0","6","20","87","0","0","0","0","5","0.052013055538956715","7.659062597786863","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.8333333333333333","1.35","1.5862068965517242","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.8","0","0","6","20","87","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2592","0.7","1","0.15","1697","1697","4","0","0","0","0","0","26","59","17","7","0","0.07357178841136022","9.42853724284755","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.1538461538461537","2.288135593220339","5.647058823529412","2.5714285714285716","<RuntimePrimitiveException>","0","0","0","0","0","26","59","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2589","0.7","1","0.15","2277","2277","4","0","0","0","0","1","9","0","0","45","27","0.09123019222988106","10.880786932748165","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","17","5.333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.1777777777777776","3.4814814814814814","0","0","0","0","1","9","0","0","45","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2581","0.7","1","0.15","3235","3235","4","0","0","0","0","1","5","1","0","0","80","0.10375765394657144","13.03959512458272","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","3.4","13","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5.2625","0","0","0","0","1","5","1","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2593","0.7","1","0.15","1880","1880","4","0","0","0","0","0","20","28","0","12","31","0.0841281735886566","9.604395604395604","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.4","1.2857142857142858","<RuntimePrimitiveException>","2.5833333333333335","4.419354838709677","0","0","0","0","0","20","28","0","12","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2586","0.7","1","0.15","2902","2902","4","0","0","0","0","0","0","12","5","17","60","0.09663348453457853","11.87146840128647","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.9166666666666665","2","6.176470588235294","4.4","0","0","0","0","0","0","12","5","17","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
