"BehaviorSpace results (NetLogo 6.0.4)"
"ibc/ibc_com_corrected_all_review.nlogo"
"experiment_patches"
"05/11/2022 13:27:23:849 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","perc_small","size_small","bold_prob","[step]","ticks","spec_num","count turtles with [species = 0]","count turtles with [species = 1]","count turtles with [species = 2]","count turtles with [species = 3]","count turtles with [species = 4]","count turtles with [species = 5]","count turtles with [species = 6]","count turtles with [species = 7]","count turtles with [species = 8]","count turtles with [species = 9]","mean [mass] of turtles","mean [hrsize] of turtles","mean [forage_small] of turtles with [species = 0]","mean [forage_small] of turtles with [species = 1]","mean [forage_small] of turtles with [species = 2]","mean [forage_small] of turtles with [species = 3]","mean [forage_small] of turtles with [species = 4]","mean [forage_small] of turtles with [species = 5]","mean [forage_small] of turtles with [species = 6]","mean [forage_small] of turtles with [species = 7]","mean [forage_small] of turtles with [species = 8]","mean [forage_small] of turtles with [species = 9]","count turtles with [core = 1 and species = 0]","count turtles with [core = 1 and species = 1]","count turtles with [core = 1 and species = 2]","count turtles with [core = 1 and species = 3]","count turtles with [core = 1 and species = 4]","count turtles with [core = 1 and species = 5]","count turtles with [core = 1 and species = 6]","count turtles with [core = 1 and species = 7]","count turtles with [core = 1 and species = 8]","count turtles with [core = 1 and species = 9]","count turtles with [core = 2 and species = 0]","count turtles with [core = 2 and species = 1]","count turtles with [core = 2 and species = 2]","count turtles with [core = 2 and species = 3]","count turtles with [core = 2 and species = 4]","count turtles with [core = 2 and species = 5]","count turtles with [core = 2 and species = 6]","count turtles with [core = 2 and species = 7]","count turtles with [core = 2 and species = 8]","count turtles with [core = 2 and species = 9]","count turtles with [ss-use and species = 0]","count turtles with [ss-use and species = 1]","count turtles with [ss-use and species = 2]","count turtles with [ss-use and species = 3]","count turtles with [ss-use and species = 4]","count turtles with [ss-use and species = 5]","count turtles with [ss-use and species = 6]","count turtles with [ss-use and species = 7]","count turtles with [ss-use and species = 8]","count turtles with [ss-use and species = 9]"
"688","0.5","1","0.25","1706","1706","4","0","0","0","0","0","4","4","23","0","97","0.09944897335360327","10.656013668509638","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.75","0.75","3.782608695652174","<RuntimePrimitiveException>","2.7010309278350517","0","0","0","0","0","4","4","23","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","4"
"686","0.5","1","0.25","2516","2516","4","0","0","0","0","0","1","0","2","75","41","0.10070606432804008","9.925439186621498","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","0.5","1.9333333333333333","1.8048780487804879","0","0","0","0","0","1","0","2","75","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1"
"668","0.5","1","0.15","4259","4259","4","0","0","0","0","2","0","9","83","0","45","0.08774473320856012","9.685429598488009","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","1.4444444444444444","2.674698795180723","<RuntimePrimitiveException>","3.0444444444444443","0","0","0","0","2","0","9","83","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1"
"697","0.5","1","0.25","1669","1669","4","0","0","0","0","0","15","4","25","90","0","0.08953109838623996","9.782501438560162","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.4","1.25","1.68","2.1444444444444444","<RuntimePrimitiveException>","0","0","0","0","0","15","4","25","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","6","0"
"701","0.5","1","0.5","1373","1373","4","0","0","0","0","0","2","20","87","0","19","0.08779157388955444","9.613309744089596","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","1.65","2.0344827586206895","<RuntimePrimitiveException>","2.0526315789473686","0","0","0","0","0","2","20","87","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","16","0","2"
"690","0.5","1","0.25","1754","1754","4","0","0","0","0","0","5","0","15","38","66","0.09893361653514374","10.479475774346106","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.4","<RuntimePrimitiveException>","2.466666666666667","2.6578947368421053","2.1818181818181817","0","0","0","0","0","5","0","15","38","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","6","6"
"696","0.5","1","0.25","2065","2065","4","0","0","0","0","0","0","5","24","5","92","0.1001479523275474","10.889705336605125","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.8","2.25","0.4","2.880434782608696","0","0","0","0","0","0","5","24","5","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","4"
"694","0.5","1","0.25","2318","2318","4","0","0","0","0","0","0","11","11","17","88","0.10130133198338766","11.06861822967301","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.5454545454545454","2.909090909090909","3.7058823529411766","3.3295454545454546","0","0","0","0","0","0","11","11","17","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","5"
"695","0.5","1","0.25","2172","2172","4","0","0","0","0","0","0","6","68","4","49","0.09336251894114045","10.127465202911843","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","1.5588235294117647","2","2.857142857142857","0","0","0","0","0","0","6","68","4","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"692","0.5","1","0.25","2322","2322","4","0","0","0","0","2","0","0","46","43","43","0.09637494845092986","10.389213650913186","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.7391304347826086","3.488372093023256","1.9767441860465116","0","0","0","0","2","0","0","46","43","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2"
"689","0.5","1","0.25","2606","2606","4","0","0","0","0","0","13","0","11","1","96","0.099626397294714","11.585680217701762","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.0769230769230769","<RuntimePrimitiveException>","1","3","2.8854166666666665","0","0","0","0","0","13","0","11","1","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","6"
"700","0.5","1","0.25","1626","1626","4","0","0","0","0","0","0","5","38","7","83","0.09962862185604597","11.716914015678592","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.6","4.078947368421052","0.14285714285714285","3.3012048192771086","0","0","0","0","0","0","5","38","7","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","4"
"702","0.5","1","0.5","1481","1481","4","0","0","0","0","0","20","15","13","0","76","0.09596099417170283","11.761174053196232","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.25","2.533333333333333","4.615384615384615","<RuntimePrimitiveException>","3.1052631578947367","0","0","0","0","0","20","15","13","0","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","0","9"
"691","0.5","1","0.25","2475","2475","4","0","0","0","0","0","0","5","12","84","30","0.10077126962544314","11.154127886110208","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.4","2.75","3.630952380952381","4.3","0","0","0","0","0","0","5","12","84","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2"
"698","0.5","1","0.25","2115","2115","4","0","0","0","0","0","0","17","47","55","15","0.08892202294345303","10.815465947289198","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.8823529411764706","2.574468085106383","2.8545454545454545","1.4","0","0","0","0","0","0","17","47","55","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","6","0"
"703","0.5","1","0.5","1573","1573","4","0","0","0","0","0","0","1","35","36","59","0.1028886693628489","12.587072085811265","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3","2.742857142857143","3.861111111111111","3.457627118644068","0","0","0","0","0","0","1","35","36","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","10"
"680","0.5","1","0.15","4106","4106","4","0","0","0","0","0","1","0","33","26","60","0.09364549444629716","9.606176201980809","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1","<RuntimePrimitiveException>","1.7878787878787878","2.423076923076923","2.25","0","0","0","0","0","1","0","33","26","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"693","0.5","1","0.25","2900","2900","4","0","0","0","0","3","0","0","87","19","22","0.0877169956549058","10.14155465902116","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.367816091954023","1.368421052631579","2.409090909090909","0","0","0","0","3","0","0","87","19","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0"
"666","0.5","1","0.15","6160","6160","4","0","0","0","0","30","0","19","0","21","54","0.08314470482601351","8.88566590008822","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.23333333333333334","<RuntimePrimitiveException>","1","<RuntimePrimitiveException>","2.238095238095238","1.6851851851851851","0","0","0","0","30","0","19","0","21","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","3"
"707","0.5","1","0.5","1361","1361","4","0","0","0","0","0","0","10","2","30","87","0.10242894558308387","11.141455104982699","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.3","1","3.3333333333333335","2.413793103448276","0","0","0","0","0","0","10","2","30","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","12"
"721","0.6","1","0","197","197","4","270","27","2","0","0","1","0","0","0","0","0.010578703650546938","1.82","0.037037037037037035","0.037037037037037035","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","270","27","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","6","0","0","0","0","0","0","0","0"
"705","0.5","1","0.5","1675","1675","4","0","0","0","0","0","1","0","15","59","52","0.10093690763212503","12.205887094027078","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","2.3333333333333335","3.0677966101694913","3.173076923076923","0","0","0","0","0","1","0","15","59","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","6"
"722","0.6","1","0","278","278","4","252","26","2","0","0","0","1","0","0","0","0.010370794725244013","1.9096457705886378","0.003968253968253968","0.11538461538461539","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","252","26","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","42","4","1","0","0","0","0","0","0","0"
"708","0.5","1","0.5","1511","1511","4","0","0","0","0","0","0","16","14","46","59","0.09781246902408257","11.902833861754784","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.625","4.785714285714286","2.9565217391304346","4.864406779661017","0","0","0","0","0","0","16","14","46","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","4"
"704","0.5","1","0.5","1742","1742","4","0","0","0","0","0","0","3","5","50","75","0.09906532333195532","10.716081103423893","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","2.2","2.78","3.3066666666666666","0","0","0","0","0","0","3","5","50","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","13"
"712","0.5","1","0.5","936","936","4","0","0","0","0","0","0","34","29","32","42","0.09571904388614427","12.650025864620376","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.1470588235294117","4.413793103448276","6.15625","2.8095238095238093","0","0","0","0","0","0","34","29","32","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","5","3"
"706","0.5","1","0.5","1904","1904","4","0","0","0","0","0","8","0","7","12","106","0.10346607770266666","12.135361192639156","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.75","<RuntimePrimitiveException>","5.857142857142857","5.583333333333333","3.811320754716981","0","0","0","0","0","8","0","7","12","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","14"
"710","0.5","1","0.5","1193","1193","4","0","0","0","0","0","3","3","25","0","97","0.10091027835211441","11.745139262713225","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","4.56","<RuntimePrimitiveException>","3.556701030927835","0","0","0","0","0","3","3","25","0","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","9"
"723","0.6","1","0","225","225","4","287","15","1","0","0","0","0","0","0","1","0.010344157514172862","1.9539473684210527","0.08013937282229965","0.06666666666666667","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1","287","15","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","0","0","0"
"724","0.6","1","0","180","180","4","271","27","0","2","0","0","1","0","0","0","0.01052097118638654","2.0200308825550612","0.07749077490774908","0.2962962962962963","<RuntimePrimitiveException>","1.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","271","27","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","25","1","0","0","0","0","0","0","0","0"
"725","0.6","1","0","237","237","4","279","20","0","1","0","0","0","0","1","0","0.01046545663798768","1.9891149191759014","0.06093189964157706","0.05","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","279","20","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","35","2","0","0","0","0","0","0","0","0"
"714","0.5","1","0.5","1152","1152","4","0","0","0","0","0","0","13","21","66","40","0.09839213058846485","11.788154242832348","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.4615384615384615","5.095238095238095","2.8333333333333335","3.2","0","0","0","0","0","0","13","21","66","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","5","4"
"716","0.5","1","0.5","1001","1001","4","0","0","0","0","0","0","4","11","53","68","0.10295910313991385","11.722346032914292","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.75","5.636363636363637","2.452830188679245","4.838235294117647","0","0","0","0","0","0","4","11","53","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","6"
"726","0.6","1","0","308","308","4","275","15","0","2","1","0","0","0","0","0","0.010131985603502956","2.107782894048209","0.05454545454545454","0.13333333333333333","<RuntimePrimitiveException>","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","275","15","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","1","0","0","0","0","0","0","0","0"
"728","0.6","1","0","203","203","4","264","31","1","0","0","0","2","0","0","0","0.010401814862210862","1.7741056139165612","0.03787878787878788","0.12903225806451613","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","264","31","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","43","5","0","0","0","0","0","0","0","0"
"727","0.6","1","0","328","328","4","289","10","4","0","1","0","0","0","0","0","0.00988015118673803","1.9365315646928953","0.02422145328719723","0.1","0","<RuntimePrimitiveException>","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","289","10","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","1","0","0","1","0","0","0","0","0"
"730","0.6","1","0","212","212","4","275","14","0","1","0","0","3","0","0","0","0.010538154070377781","2.08502389770317","0.04363636363636364","0.07142857142857142","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","275","14","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0"
"715","0.5","1","0.5","1402","1402","4","0","0","0","0","0","1","3","0","42","69","0.10519893598804635","12.069541476485494","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","2","<RuntimePrimitiveException>","2.5","2.681159420289855","0","0","0","0","0","1","3","0","42","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","16"
"731","0.6","1","0","342","342","4","277","16","0","1","0","0","0","1","0","0","0.010265112713015846","2.010393582358388","0.021660649819494584","0.125","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","277","16","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","39","2","0","0","0","0","0","0","0","0"
"732","0.6","1","0","210","210","4","270","18","6","1","0","0","0","0","0","0","0.010632936944411555","2.249893976698124","0.14444444444444443","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","270","18","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","1","1","0","0","0","0","0","0","0"
"709","0.5","1","0.5","1847","1847","4","0","0","0","0","0","0","7","38","72","16","0.09639967020257365","11.12610428228228","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.7142857142857143","1.9736842105263157","2.5277777777777777","8.75","0","0","0","0","0","0","7","38","72","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","14","1"
"729","0.6","1","0","331","331","4","286","6","0","0","1","1","0","0","0","0","0.009880339467026076","1.9110312611922684","0.06643356643356643","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","286","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","1","0","0","0","0","0","0","0","0"
"734","0.6","1","0","267","267","4","286","18","1","0","0","1","0","0","0","0","0.01010578097411046","1.8717034590316488","0.04195804195804196","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","286","18","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","5","0","0","0","0","0","0","0","0"
"733","0.6","1","0","280","280","4","282","7","3","3","0","0","0","0","0","0","0.010165970750900512","2.1713076377423848","0.09574468085106383","0.14285714285714285","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","282","7","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","2","2","0","0","0","0","0","0","0"
"718","0.5","1","0.5","1252","1252","4","0","0","0","0","0","0","3","14","21","83","0.10450557021299102","12.507281825346237","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","1.2857142857142858","2.5714285714285716","2.6626506024096384","0","0","0","0","0","0","3","14","21","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","13"
"735","0.6","1","0","279","279","4","294","9","0","0","0","0","1","0","1","0","0.01022421964153537","1.9258339147610104","0.05782312925170068","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","294","9","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","55","2","0","0","0","0","0","0","0","0"
"737","0.6","1","0","202","202","4","260","23","0","7","0","0","0","2","0","0","0.010996100638481141","1.9755149911589307","0.038461538461538464","0.043478260869565216","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","260","23","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","34","2","0","1","0","0","0","1","0","0"
"736","0.6","1","0","229","229","4","255","25","5","4","0","0","0","0","0","0","0.010817642226949458","2.0856212572516166","0.054901960784313725","0.08","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","255","25","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","0","0","0","0","0","0"
"738","0.6","1","0","205","205","4","294","14","0","3","1","0","0","0","0","0","0.010087562270794234","2.0270176320860496","0.05102040816326531","0","<RuntimePrimitiveException>","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","294","14","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0"
"699","0.5","1","0.25","3116","3116","4","0","0","0","0","0","3","13","17","96","0","0.09041965081690845","10.19250301988753","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.6666666666666666","0.6153846153846154","3.7058823529411766","2.21875","<RuntimePrimitiveException>","0","0","0","0","0","3","13","17","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","14","0"
"719","0.5","1","0.5","1496","1496","4","0","0","0","0","0","0","3","9","9","104","0.10583121026672072","10.389324256949651","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","3","1.6666666666666667","2.6826923076923075","0","0","0","0","0","0","3","9","9","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","28"
"739","0.6","1","0","265","265","4","267","28","0","0","0","1","0","0","1","0","0.010638431748855183","1.7508417508417509","0.0149812734082397","0.17857142857142858","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","267","28","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","54","4","0","0","0","0","0","0","0","0"
"740","0.6","1","0","292","292","4","270","20","1","2","0","0","0","0","0","0","0.010382647916487811","1.8997538291625216","0.04814814814814815","0.05","1","0.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","270","20","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","2","0","0","0","0","0","0","0","0"
"713","0.5","1","0.5","1902","1902","4","0","0","0","0","0","5","7","0","17","94","0.10071060318241574","10.42069731144398","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.6","0.2857142857142857","<RuntimePrimitiveException>","2.823529411764706","2.648936170212766","0","0","0","0","0","5","7","0","17","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","14"
"711","0.5","1","0.5","1786","1786","4","0","0","0","0","0","0","6","27","38","59","0.10150350698198721","12.261513165483628","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.8333333333333335","4.185185185185185","2.6315789473684212","4.389830508474576","0","0","0","0","0","0","6","27","38","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","3"
"717","0.5","1","0.5","1675","1675","4","0","0","0","0","0","0","1","5","38","91","0.10228215585550969","11.490528520209544","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","1.2","2.6315789473684212","3.5054945054945055","0","0","0","0","0","0","1","5","38","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","8"
"720","0.5","1","0.5","1556","1556","4","0","0","0","0","0","1","0","8","9","112","0.10437555358798951","10.909559609316549","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","0.75","4.111111111111111","2.5982142857142856","0","0","0","0","0","1","0","8","9","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15"
