"BehaviorSpace results (NetLogo 6.0.4)"
"ibc/ibc_com_corrected_all_review.nlogo"
"experiment_patches_allsmall"
"05/03/2022 12:53:42:852 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","perc_small","size_small","bold_prob","[step]","ticks","spec_num","count turtles with [species = 0]","count turtles with [species = 1]","count turtles with [species = 2]","count turtles with [species = 3]","count turtles with [species = 4]","count turtles with [species = 5]","count turtles with [species = 6]","count turtles with [species = 7]","count turtles with [species = 8]","count turtles with [species = 9]","mean [mass] of turtles","mean [hrsize] of turtles","mean [forage_small] of turtles with [species = 0]","mean [forage_small] of turtles with [species = 1]","mean [forage_small] of turtles with [species = 2]","mean [forage_small] of turtles with [species = 3]","mean [forage_small] of turtles with [species = 4]","mean [forage_small] of turtles with [species = 5]","mean [forage_small] of turtles with [species = 6]","mean [forage_small] of turtles with [species = 7]","mean [forage_small] of turtles with [species = 8]","mean [forage_small] of turtles with [species = 9]","count turtles with [core = 1 and species = 0]","count turtles with [core = 1 and species = 1]","count turtles with [core = 1 and species = 2]","count turtles with [core = 1 and species = 3]","count turtles with [core = 1 and species = 4]","count turtles with [core = 1 and species = 5]","count turtles with [core = 1 and species = 6]","count turtles with [core = 1 and species = 7]","count turtles with [core = 1 and species = 8]","count turtles with [core = 1 and species = 9]","count turtles with [core = 2 and species = 0]","count turtles with [core = 2 and species = 1]","count turtles with [core = 2 and species = 2]","count turtles with [core = 2 and species = 3]","count turtles with [core = 2 and species = 4]","count turtles with [core = 2 and species = 5]","count turtles with [core = 2 and species = 6]","count turtles with [core = 2 and species = 7]","count turtles with [core = 2 and species = 8]","count turtles with [core = 2 and species = 9]","count turtles with [ss-use and species = 0]","count turtles with [ss-use and species = 1]","count turtles with [ss-use and species = 2]","count turtles with [ss-use and species = 3]","count turtles with [ss-use and species = 4]","count turtles with [ss-use and species = 5]","count turtles with [ss-use and species = 6]","count turtles with [ss-use and species = 7]","count turtles with [ss-use and species = 8]","count turtles with [ss-use and species = 9]"
"1479","0.4","1","0.05","1440","1440","4","609","21","0","0","3","2","0","0","0","0","0.010036129250198844","1.8499925561042363","0.5123152709359606","0.5238095238095238","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","370","17","0","0","3","1","0","0","0","0","239","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1475","0.4","1","0.05","1598","1598","4","552","59","0","1","0","4","0","0","0","0","0.01082506221144578","1.9368648215385913","0.5181159420289855","0.6610169491525424","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","0.75","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","318","48","0","1","0","3","0","0","0","0","234","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1473","0.4","1","0.05","1688","1688","4","615","20","0","0","3","1","0","0","0","0","0.009994363006600093","1.6562443104602196","0.4943089430894309","0.75","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","372","13","0","0","3","1","0","0","0","0","243","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1478","0.4","1","0.05","1708","1708","4","603","24","0","0","0","3","3","0","0","0","0.01037013195807995","1.7899819783740958","0.47761194029850745","0.625","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","367","18","0","0","0","3","3","0","0","0","236","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1467","0.4","1","0.05","2189","2189","4","608","37","6","3","0","0","0","0","0","0","0.010109108766657673","1.9446447120335464","0.5427631578947368","0.16216216216216217","1","5.666666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","352","36","5","1","0","0","0","0","0","0","256","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1480","0.4","1","0.05","1317","1317","4","667","2","0","3","0","1","0","0","0","0","0.009728739767690397","1.7563786810235278","0.49775112443778113","0","<RuntimePrimitiveException>","0.6666666666666666","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","407","2","0","2","0","1","0","0","0","0","260","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1464","0.4","1","0.05","1968","1968","4","544","70","12","0","0","5","0","0","0","0","0.0112449071770545","2.0738314448563524","0.5680147058823529","0.35714285714285715","1.0833333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","295","60","8","0","0","3","0","0","0","0","249","10","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1466","0.4","1","0.05","2112","2112","4","518","80","1","0","0","0","0","0","0","2","0.01093793535130221","1.8689378105944237","0.5115830115830116","0.3375","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4.5","295","68","1","0","0","0","0","0","0","1","223","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1481","0.4","1","0.1","1186","1186","4","552","71","0","0","0","0","0","2","0","4","0.011580335722029498","2.3084205996175577","0.6721014492753623","0.6619718309859155","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3.5","<RuntimePrimitiveException>","1.25","300","54","0","0","0","0","0","0","0","3","252","17","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"1484","0.4","1","0.1","1449","1449","4","485","115","18","3","0","0","0","0","0","0","0.012405570399248025","2.4501525615131237","0.756701030927835","0.3826086956521739","0.5","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","240","94","16","2","0","0","0","0","0","0","245","21","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1476","0.4","1","0.05","2708","2708","4","529","32","43","13","0","0","0","0","0","0","0.01194602915622117","2.1745399080307797","0.5463137996219282","0.40625","0.6976744186046512","1.3846153846153846","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","300","27","35","7","0","0","0","0","0","0","229","5","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1482","0.4","1","0.1","2021","2021","4","595","36","0","0","0","1","0","0","0","6","0.010981771767277495","2.360504011282086","0.6605042016806723","0.4444444444444444","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.16666666666666666","332","32","0","0","0","0","0","0","0","6","263","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1497","0.4","1","0.1","1053","1053","4","455","122","16","0","0","2","0","0","0","0","0.012449479439552843","2.618535850455024","0.6835164835164835","0.6311475409836066","1.625","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","234","96","11","0","0","0","0","0","0","0","221","26","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1492","0.4","1","0.1","1326","1326","4","583","49","3","3","0","0","0","0","0","0","0.01056951737164865","2.4199498936449393","0.6518010291595198","0.7551020408163265","0.6666666666666666","0.6666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","333","37","2","3","0","0","0","0","0","0","250","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1495","0.4","1","0.1","1177","1177","4","600","31","9","5","0","0","0","0","0","0","0.010677742841362265","2.1392054743698226","0.57","0.7419354838709677","1.2222222222222223","1.6","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","350","24","6","3","0","0","0","0","0","0","250","7","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1491","0.4","1","0.1","1360","1360","4","559","16","36","9","0","0","0","0","0","0","0.011434010213726323","2.249950090093198","0.5635062611806798","1.0625","0.7222222222222222","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","320","11","30","7","0","0","0","0","0","0","239","5","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1485","0.4","1","0.1","2200","2200","4","567","56","0","0","0","1","6","0","0","0","0.0112478962992459","2.0364139097843696","0.6490299823633157","0.5714285714285714","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","311","45","0","0","0","1","5","0","0","0","256","11","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1483","0.4","1","0.1","2382","2382","4","649","2","0","5","0","0","0","0","0","1","0.010042912727501725","2.2614465435996847","0.6194144838212635","1.5","<RuntimePrimitiveException>","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","387","1","0","3","0","0","0","0","0","1","262","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1496","0.4","1","0.1","1798","1798","4","436","157","0","0","5","2","0","0","0","0","0.012575161440680322","2.787470659554772","0.8302752293577982","0.6942675159235668","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","204","123","0","0","3","2","0","0","0","0","232","34","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1486","0.4","1","0.1","2362","2362","4","496","80","32","1","0","0","0","0","0","0","0.012204629605569796","2.5510673253498486","0.6270161290322581","0.75","1.34375","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","275","59","19","1","0","0","0","0","0","0","221","21","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1498","0.4","1","0.1","1738","1738","4","607","0","9","11","6","0","0","0","0","0","0.010842011006766425","2.623416783109717","0.6507413509060955","<RuntimePrimitiveException>","1.6666666666666667","1.3636363636363635","1.8333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","337","0","7","8","4","0","0","0","0","0","270","0","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1487","0.4","1","0.1","2515","2515","4","601","33","1","0","0","0","3","0","0","0","0.01051808180801242","2.1230784297314433","0.6173044925124792","0.696969696969697","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","342","22","1","0","0","0","2","0","0","0","259","11","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1499","0.4","1","0.1","1957","1957","4","488","57","53","0","0","4","0","0","0","0","0.01272725761481192","2.726141122990079","0.6885245901639344","0.8245614035087719","1.1320754716981132","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","258","43","38","0","0","1","0","0","0","0","230","14","15","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1490","0.4","1","0.1","2293","2293","4","528","70","11","0","0","6","0","0","0","0","0.011557027650320783","2.3523416231176264","0.6647727272727273","0.4","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.6666666666666665","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","282","61","7","0","0","3","0","0","0","0","246","9","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1493","0.4","1","0.1","2500","2500","4","540","68","19","1","0","0","0","0","0","0","0.011242472905075901","2.401195379716995","0.7185185185185186","0.7352941176470589","0.10526315789473684","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","273","50","18","1","0","0","0","0","0","0","267","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1489","0.4","1","0.1","2667","2667","4","387","109","64","0","0","10","0","0","0","0","0.01466323504546498","2.9368709548862975","0.8242894056847545","0.5321100917431193","0.890625","<RuntimePrimitiveException>","<RuntimePrimitiveException>","1.3","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","163","91","51","0","0","8","0","0","0","0","224","18","13","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1501","0.4","1","0.15","1884","1884","4","441","80","46","22","0","0","0","0","0","0","0.013979366982097955","3.1258568506750737","0.8390022675736961","0.9625","0.5869565217391305","1.2272727272727273","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","206","53","39","17","0","0","0","0","0","0","235","27","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1494","0.4","1","0.1","3107","3107","4","487","119","0","5","3","0","0","0","0","0","0.011920556883838002","2.278803279137843","0.6447638603696099","0.8739495798319328","<RuntimePrimitiveException>","2.4","1.6666666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","271","78","0","3","2","0","0","0","0","0","216","41","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1488","0.4","1","0.1","3439","3439","4","373","186","0","14","0","4","0","0","0","0","0.014104485109629116","2.814993264671809","0.7211796246648794","0.7580645161290323","<RuntimePrimitiveException>","0.6428571428571429","<RuntimePrimitiveException>","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","176","138","0","12","0","3","0","0","0","0","197","48","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1504","0.4","1","0.15","2089","2089","4","452","92","27","24","0","0","0","0","0","0","0.013434965503083185","2.911701646631045","0.7765486725663717","0.8260869565217391","1.4444444444444444","1.375","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","235","67","15","15","0","0","0","0","0","0","217","25","12","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1506","0.4","1","0.15","2145","2145","4","481","62","56","9","0","0","0","0","0","0","0.012994921854820644","2.9497825509711526","0.7900207900207901","0.6612903225806451","0.75","0.5555555555555556","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","244","44","45","8","0","0","0","0","0","0","237","18","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1510","0.4","1","0.15","1719","1719","4","488","117","2","3","0","0","0","0","0","0","0.011797947136565238","2.8420056917009964","0.8258196721311475","0.5128205128205128","2.5","0.3333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","237","97","1","2","0","0","0","0","0","0","251","20","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1511","0.4","1","0.15","1723","1723","4","394","153","2","39","0","0","0","0","0","0","0.014315597597787093","3.57183732605061","0.7614213197969543","1.1568627450980393","0","1.2820512820512822","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","207","94","2","25","0","0","0","0","0","0","187","59","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1515","0.4","1","0.15","1819","1819","4","573","31","27","0","0","9","0","0","0","0","0.01182115356615208","2.8069998236585794","0.699825479930192","0.8387096774193549","1.5925925925925926","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","321","20","15","0","0","9","0","0","0","0","252","11","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500","0.4","1","0.1","3790","3790","4","454","139","11","0","6","0","0","0","0","0","0.012600592436649488","2.636488764330671","0.8303964757709251","0.4676258992805755","1","<RuntimePrimitiveException>","0.16666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","207","111","8","0","5","0","0","0","0","0","247","28","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1507","0.4","1","0.15","2611","2611","4","367","198","8","0","0","0","0","2","0","0","0.014053248706987754","3.310637509688672","0.8528610354223434","0.898989898989899","1.625","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","169","142","4","0","0","0","0","2","0","0","198","56","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1503","0.4","1","0.15","2699","2699","4","345","107","86","0","0","0","15","0","0","0","0.01645579001810337","3.3380847773923126","0.9304347826086956","0.6355140186915887","0.9534883720930233","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2.066666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","130","85","61","0","0","0","13","0","0","0","215","22","25","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1514","0.4","1","0.15","1911","1911","4","473","112","9","11","0","0","0","0","0","0","0.012322818474749184","2.408845388030155","0.653276955602537","0.7321428571428571","0.7777777777777778","0.18181818181818182","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","247","83","5","10","0","0","0","0","0","0","226","29","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1513","0.4","1","0.15","2748","2748","4","519","83","0","9","5","0","0","0","0","0","0.011839046237949362","2.53011535014371","0.7148362235067437","0.6265060240963856","<RuntimePrimitiveException>","1.2222222222222223","2.2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","279","63","0","5","3","0","0","0","0","0","240","20","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1502","0.4","1","0.15","3355","3355","4","298","193","48","7","0","0","0","0","0","0","0.015693353143191577","3.489452559537444","0.7751677852348994","0.9896373056994818","0.9166666666666666","1","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","142","121","35","6","0","0","0","0","0","0","156","72","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1512","0.4","1","0.15","2891","2891","4","438","69","65","17","0","0","0","0","0","0","0.01409803288896433","3.339291563550793","0.8036529680365296","1.0144927536231885","1.3692307692307693","1.588235294117647","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","218","49","42","12","0","0","0","0","0","0","220","20","23","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1505","0.4","1","0.15","3456","3456","4","375","185","1","0","0","10","0","0","0","0","0.01399707009763621","3.1776250609185057","1.0853333333333333","0.25405405405405407","6","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.7","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","130","165","0","0","0","9","0","0","0","0","245","20","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1523","0.4","1","0.25","1442","1442","4","380","124","63","0","0","0","0","1","0","0","0.014274453517604","3.3286655887672554","0.8315789473684211","0.9838709677419355","1.2063492063492063","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","<RuntimePrimitiveException>","<RuntimePrimitiveException>","183","84","42","0","0","0","0","0","0","0","197","40","21","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1517","0.4","1","0.15","2244","2244","4","343","192","0","5","0","24","0","0","0","0","0.015784692081917635","3.0706281374556053","0.8279883381924198","0.8229166666666666","<RuntimePrimitiveException>","0.8","<RuntimePrimitiveException>","1.5416666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","155","139","0","5","0","19","0","0","0","0","188","53","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1509","0.4","1","0.15","3366","3366","4","384","157","41","0","6","0","0","0","0","0","0.014115029480064798","3.1387846918027567","0.6640625","1.0318471337579618","0.7073170731707317","<RuntimePrimitiveException>","1.6666666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","209","95","32","0","4","0","0","0","0","0","175","62","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1519","0.4","1","0.15","2138","2138","4","490","97","28","0","0","0","3","0","0","0","0.012640856780852831","2.649268083636086","0.7387755102040816","0.6907216494845361","0.17857142857142858","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","255","69","25","0","0","0","3","0","0","0","235","28","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1520","0.4","1","0.15","1879","1879","4","549","36","30","17","0","0","0","0","0","0","0.012191077794199586","2.776920812710702","0.7122040072859745","0.8055555555555556","1.1","1.2352941176470589","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","310","24","21","15","0","0","0","0","0","0","239","12","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1518","0.4","1","0.15","2477","2477","4","340","136","84","0","5","0","0","0","0","0","0.015683343806421102","3.6882290340430095","1.035294117647059","0.6544117647058824","1.2738095238095237","<RuntimePrimitiveException>","1.8","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","123","107","63","0","3","0","0","0","0","0","217","29","21","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1529","0.4","1","0.25","1963","1963","4","433","125","12","0","20","0","0","0","0","0","0.013801232708761426","3.18695233603588","0.7113163972286374","0.88","2.5","<RuntimePrimitiveException>","1.75","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","230","87","5","0","13","0","0","0","0","0","203","38","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1522","0.4","1","0.25","2615","2615","4","371","156","39","0","0","0","0","2","0","0","0.014339744037610267","3.469045237345566","1.0889487870619947","0.4423076923076923","0.8717948717948718","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","<RuntimePrimitiveException>","<RuntimePrimitiveException>","138","133","32","0","0","0","0","1","0","0","233","23","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1526","0.4","1","0.25","2114","2114","4","376","161","19","28","0","0","0","0","0","0","0.014566161260750473","3.6662419870578242","0.976063829787234","1.049689440993789","0.8421052631578947","1.3928571428571428","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","168","111","14","20","0","0","0","0","0","0","208","50","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1516","0.4","1","0.15","3518","3518","4","491","68","29","0","0","19","0","0","0","0","0.013460262699853082","2.8061252801061007","0.8207739307535642","0.6911764705882353","1.206896551724138","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.47368421052631576","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","253","51","19","0","0","18","0","0","0","0","238","17","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1508","0.4","1","0.15","4751","4751","4","463","127","14","0","5","0","0","0","0","0","0.01282991922369877","2.8972158844864726","0.8228941684665226","0.5511811023622047","0.21428571428571427","<RuntimePrimitiveException>","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","222","101","14","0","5","0","0","0","0","0","241","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1521","0.4","1","0.25","3356","3356","4","484","68","0","37","6","0","0","0","0","0","0.013263232263788996","3.255800627968027","0.8987603305785123","0.8970588235294118","<RuntimePrimitiveException>","1.054054054054054","2.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","243","50","0","31","5","0","0","0","0","0","241","18","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1527","0.4","1","0.25","2431","2431","4","227","134","87","53","0","0","0","0","0","0","0.01980732378379602","4.4913486435635095","1.2070484581497798","0.8656716417910447","1.1379310344827587","1.3962264150943395","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","66","95","66","39","0","0","0","0","0","0","161","39","21","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
